"id","decimal","hex","tagsite","tagdate","genus_species","sex","reproductive_status","age","contact_name","contact_email"
"*989001006710118",989.001006710118,"3DD.003C012D66","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646591",989.001006646591,"3DD.003C00353F","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646577",989.001006646577,"3DD.003C003531","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646579",989.001006646579,"3DD.003C003533","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646615",989.001006646615,"3DD.003C003557","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710083",989.001006710083,"3DD.003C012D43","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710093",989.001006710093,"3DD.003C012D4D","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710143",989.001006710143,"3DD.003C012D7F","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646568",989.001006646568,"3DD.003C003528","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646654",989.001006646654,"3DD.003C00357E","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710088",989.001006710088,"3DD.003C012D48","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646641",989.001006646641,"3DD.003C003571","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710134",989.001006710134,"3DD.003C012D76","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646617",989.001006646617,"3DD.003C003559","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646616",989.001006646616,"3DD.003C003558","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710170",989.00100671017,"3DD.003C012D9A","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710132",989.001006710132,"3DD.003C012D74","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710162",989.001006710162,"3DD.003C012D92","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710164",989.001006710164,"3DD.003C012D94","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006646661",989.001006646661,"3DD.003C003585","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710135",989.001006710135,"3DD.003C012D77","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710107",989.001006710107,"3DD.003C012D5B","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710150",989.00100671015,"3DD.003C012D86","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710139",989.001006710139,"3DD.003C012D7B","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710145",989.001006710145,"3DD.003C012D81","carmen","5/27/2017","Leptonycteris yerbabuenae","female","post-lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710158",989.001006710158,"3DD.003C012D8E","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710121",989.001006710121,"3DD.003C012D69","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710098",989.001006710098,"3DD.003C012D52","carmen","5/27/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710166",989.001006710166,"3DD.003C012D96","carmen","5/27/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710159",989.001006710159,"3DD.003C012D8F","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001005527084",989.001005527084,"3DD.003BEF202C","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710148",989.001006710148,"3DD.003C012D84","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710232",989.001006710232,"3DD.003C012DD8","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710250",989.00100671025,"3DD.003C012DEA","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710225",989.001006710225,"3DD.003C012DD1","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710252",989.001006710252,"3DD.003C012DEC","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710185",989.001006710185,"3DD.003C012DA9","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001005527108",989.001005527108,"3DD.003BEF2044","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710122",989.001006710122,"3DD.003C012D6A","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001005527062",989.001005527062,"3DD.003BEF2016","gitana","5/29/2017","Leptonycteris yerbabuenae","male","active","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710156",989.001006710156,"3DD.003C012D8C","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710092",989.001006710092,"3DD.003C012D4C","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001005527041",989.001005527041,"3DD.003BEF2001","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001005527028",989.001005527028,"3DD.003BEF1FF4","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710177",989.001006710177,"3DD.003C012DA1","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710117",989.001006710117,"3DD.003C012D65","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710128",989.001006710128,"3DD.003C012D70","gitana","5/29/2017","Leptonycteris yerbabuenae","male","active","adult","Winifred Frick","wfrick@batcon.org "
"*989001005527060",989.00100552706,"3DD.003BEF2014","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710149",989.001006710149,"3DD.003C012D85","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710244",989.001006710244,"3DD.003C012DE4","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710138",989.001006710138,"3DD.003C012D7A","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001005527120",989.00100552712,"3DD.003BEF2050","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710141",989.001006710141,"3DD.003C012D7D","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710120",989.00100671012,"3DD.003C012D68","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710194",989.001006710194,"3DD.003C012DB2","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710152",989.001006710152,"3DD.003C012D88","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710124",989.001006710124,"3DD.003C012D6C","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001005527125",989.001005527125,"3DD.003BEF2055","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710085",989.001006710085,"3DD.003C012D45","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710084",989.001006710084,"3DD.003C012D44","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710137",989.001006710137,"3DD.003C012D79","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710103",989.001006710103,"3DD.003C012D57","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710111",989.001006710111,"3DD.003C012D5F","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710251",989.001006710251,"3DD.003C012DEB","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710211",989.001006710211,"3DD.003C012DC3","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710210",989.00100671021,"3DD.003C012DC2","gitana","5/29/2017","Leptonycteris yerbabuenae","female","post-lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710192",989.001006710192,"3DD.003C012DB0","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710187",989.001006710187,"3DD.003C012DAB","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710073",989.001006710073,"3DD.003C012D39","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710091",989.001006710091,"3DD.003C012D4B","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710097",989.001006710097,"3DD.003C012D51","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710271",989.001006710271,"3DD.003C012DFF","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710074",989.001006710074,"3DD.003C012D3A","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710167",989.001006710167,"3DD.003C012D97","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710076",989.001006710076,"3DD.003C012D3C","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710101",989.001006710101,"3DD.003C012D55","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710189",989.001006710189,"3DD.003C012DAD","gitana","5/29/2017","Leptonycteris yerbabuenae","female","post-lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710237",989.001006710237,"3DD.003C012DDD","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710267",989.001006710267,"3DD.003C012DFB","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710227",989.001006710227,"3DD.003C012DD3","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001005527117",989.001005527117,"3DD.003BEF204D","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001005527119",989.001005527119,"3DD.003BEF204F","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710127",989.001006710127,"3DD.003C012D6F","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001005527087",989.001005527087,"3DD.003BEF202F","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710090",989.00100671009,"3DD.003C012D4A","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001005527121",989.001005527121,"3DD.003BEF2051","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710080",989.00100671008,"3DD.003C012D40","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710144",989.001006710144,"3DD.003C012D80","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710204",989.001006710204,"3DD.003C012DBC","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710079",989.001006710079,"3DD.003C012D3F","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710203",989.001006710203,"3DD.003C012DBB","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710255",989.001006710255,"3DD.003C012DEF","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710136",989.001006710136,"3DD.003C012D78","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710075",989.001006710075,"3DD.003C012D3B","gitana","5/29/2017","Leptonycteris yerbabuenae","male","non-reproductive","adult","Winifred Frick","wfrick@batcon.org "
"*989001005527082",989.001005527082,"3DD.003BEF202A","gitana","5/29/2017","Leptonycteris yerbabuenae","female","lactating","adult","Winifred Frick","wfrick@batcon.org "
"*989001006710176",989.001006710176,"3DD.003C012DA0","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
"*989001006710258",989.001006710258,"3DD.003C012DF2","gitana","5/29/2017","Leptonycteris yerbabuenae","female","non-reproductive","juvenile","Winifred Frick","wfrick@batcon.org "
